match_id,team_1,team_2,league,date,winner,gamelength,firsttower_team,firstbaron_team
ESPORTSTMNT01_3311275,100 Thieves,FlyQuest,LCS,2023-02-10 22:07:20,FlyQuest,1849,FlyQuest,1
ESPORTSTMNT01_3311377,Evil Geniuses,Cloud9,LCS,2023-02-10 23:59:48,Evil Geniuses,2330,Evil Geniuses,0
ESPORTSTMNT01_3311408,Dignitas,Team Liquid,LCS,2023-02-11 01:03:35,Team Liquid,1450,Team Liquid,1
ESPORTSTMNT01_3324554,Counter Logic Gaming,Team Liquid,LCS,2023-03-16 23:07:11,Counter Logic Gaming,2469,Counter Logic Gaming,0
ESPORTSTMNT01_3324855,Dignitas,Golden Guardians,LCS,2023-03-18 00:15:04,Dignitas,2423,Dignitas,1
ESPORTSTMNT01_3324865,100 Thieves,Immortals,LCS,2023-03-18 01:18:42,100 Thieves,1816,100 Thieves,0
ESPORTSTMNT01_3324874,FlyQuest,Cloud9,LCS,2023-03-18 02:12:46,Cloud9,1765,FlyQuest,0
ESPORTSTMNT01_3324890,Counter Logic Gaming,100 Thieves,LCS,2023-03-18 04:18:13,100 Thieves,2580,Counter Logic Gaming,1
ESPORTSTMNT01_3325173,Cloud9,FlyQuest,LCS,2023-03-15 21:07:53,Cloud9,1595,Cloud9,0
ESPORTSTMNT01_3325205,Golden Guardians,Counter Logic Gaming,LCS,2023-03-15 21:57:47,Counter Logic Gaming,2355,Golden Guardians,1
ESPORTSTMNT01_3325223,100 Thieves,TSM,LCS,2023-03-15 23:02:22,100 Thieves,2819,100 Thieves,0
ESPORTSTMNT01_3325480,TSM,Dignitas,LCS,2023-03-16 22:13:22,TSM,1767,Dignitas,0
ESPORTSTMNT01_3325518,Cloud9,Immortals,LCS,2023-03-17 00:09:54,Cloud9,1630,Cloud9,0
ESPORTSTMNT01_3325730,Counter Logic Gaming,Cloud9,LCS,2023-03-17 21:07:25,Counter Logic Gaming,2271,Cloud9,0
ESPORTSTMNT01_3325749,FlyQuest,TSM,LCS,2023-03-17 22:08:43,FlyQuest,1830,FlyQuest,0
ESPORTSTMNT01_3325814,Evil Geniuses,100 Thieves,LCS,2023-03-18 03:06:32,100 Thieves,2431,100 Thieves,0
ESPORTSTMNT01_3326234,Evil Geniuses,Immortals,LCS,2023-03-16 00:12:42,Immortals,1670,Immortals,1
ESPORTSTMNT01_3326246,Team Liquid,Dignitas,LCS,2023-03-16 01:04:16,Team Liquid,1897,Team Liquid,0
ESPORTSTMNT01_3326454,100 Thieves,Evil Geniuses,LCS,2023-03-16 21:08:00,100 Thieves,2489,Evil Geniuses,0
ESPORTSTMNT01_3326540,FlyQuest,Golden Guardians,LCS,2023-03-17 00:59:30,FlyQuest,1667,FlyQuest,0
ESPORTSTMNT01_3326772,Evil Geniuses,Team Liquid,LCS,2023-03-17 23:09:10,Team Liquid,2529,Team Liquid,0
ESPORTSTMNT01_3330530,100 Thieves,FlyQuest,LCS,2023-03-23 23:04:29,FlyQuest,1847,FlyQuest,1
ESPORTSTMNT01_3330766,Cloud9,Counter Logic Gaming,LCS,2023-03-24 21:09:05,Cloud9,2302,Cloud9,1
ESPORTSTMNT01_3331467,FlyQuest,100 Thieves,LCS,2023-03-23 21:10:53,FlyQuest,1842,FlyQuest,0
ESPORTSTMNT01_3331486,FlyQuest,100 Thieves,LCS,2023-03-23 22:02:56,FlyQuest,2242,100 Thieves,1
ESPORTSTMNT01_3331967,100 Thieves,Golden Guardians,LCS,2023-03-25 21:07:11,100 Thieves,1997,100 Thieves,0
ESPORTSTMNT01_3332769,Counter Logic Gaming,Cloud9,LCS,2023-03-24 22:11:30,Counter Logic Gaming,2078,Counter Logic Gaming,2
ESPORTSTMNT01_3332778,Cloud9,Counter Logic Gaming,LCS,2023-03-24 23:07:31,Cloud9,1707,Counter Logic Gaming,0
ESPORTSTMNT01_3332787,Counter Logic Gaming,Cloud9,LCS,2023-03-24 23:57:14,Cloud9,2068,Counter Logic Gaming,1
ESPORTSTMNT01_3333073,100 Thieves,Golden Guardians,LCS,2023-03-26 00:23:26,Golden Guardians,1843,Golden Guardians,1
ESPORTSTMNT01_3333294,Counter Logic Gaming,Evil Geniuses,LCS,2023-03-26 22:02:36,Evil Geniuses,2064,Evil Geniuses,1
ESPORTSTMNT01_3333302,Counter Logic Gaming,Evil Geniuses,LCS,2023-03-26 22:57:23,Evil Geniuses,2491,Evil Geniuses,1
ESPORTSTMNT01_3334011,Golden Guardians,100 Thieves,LCS,2023-03-25 22:00:59,Golden Guardians,1764,Golden Guardians,0
ESPORTSTMNT01_3334019,100 Thieves,Golden Guardians,LCS,2023-03-25 22:50:28,100 Thieves,1601,100 Thieves,0
ESPORTSTMNT01_3335003,Golden Guardians,100 Thieves,LCS,2023-03-25 23:37:47,Golden Guardians,1531,Golden Guardians,0
ESPORTSTMNT01_3335201,Counter Logic Gaming,Evil Geniuses,LCS,2023-03-26 21:07:09,Evil Geniuses,2092,Counter Logic Gaming,1
ESPORTSTMNT01_3336443,FlyQuest,Cloud9,LCS,2023-03-30 22:01:40,Cloud9,2091,Cloud9,1
ESPORTSTMNT01_3337340,FlyQuest,Cloud9,LCS,2023-03-30 22:57:18,Cloud9,2214,FlyQuest,1
ESPORTSTMNT01_3337648,Golden Guardians,Evil Geniuses,LCS,2023-03-31 22:45:31,Golden Guardians,2005,Golden Guardians,0
ESPORTSTMNT01_3338344,Cloud9,FlyQuest,LCS,2023-03-30 21:09:21,Cloud9,1936,Cloud9,0
ESPORTSTMNT01_3338636,Evil Geniuses,Golden Guardians,LCS,2023-03-31 21:10:17,Golden Guardians,1952,Evil Geniuses,1
ESPORTSTMNT01_3338662,Evil Geniuses,Golden Guardians,LCS,2023-03-31 22:01:40,Golden Guardians,1455,Golden Guardians,1
ESPORTSTMNT01_3342164,FlyQuest,Golden Guardians,LCS,2023-04-08 20:17:16,FlyQuest,1970,Golden Guardians,0
ESPORTSTMNT01_3342185,FlyQuest,Golden Guardians,LCS,2023-04-08 22:17:40,FlyQuest,1818,Golden Guardians,1
ESPORTSTMNT01_3342188,Golden Guardians,FlyQuest,LCS,2023-04-08 23:12:33,Golden Guardians,1868,FlyQuest,0
ESPORTSTMNT01_3342189,FlyQuest,Golden Guardians,LCS,2023-04-09 00:07:01,Golden Guardians,1727,Golden Guardians,1
ESPORTSTMNT01_3342290,Golden Guardians,Cloud9,LCS,2023-04-09 21:53:15,Golden Guardians,1705,Golden Guardians,0
ESPORTSTMNT01_3342295,Cloud9,Golden Guardians,LCS,2023-04-09 22:45:11,Cloud9,1581,Golden Guardians,0
ESPORTSTMNT01_3343111,Golden Guardians,FlyQuest,LCS,2023-04-08 21:14:18,Golden Guardians,2295,Golden Guardians,1
ESPORTSTMNT01_3343206,Cloud9,Golden Guardians,LCS,2023-04-09 20:52:10,Cloud9,2277,Golden Guardians,1
ESPORTSTMNT01_3344237,Golden Guardians,Cloud9,LCS,2023-04-09 23:35:52,Cloud9,1745,Cloud9,1
ESPORTSTMNT01_3373466,Cloud9,Golden Guardians,LCS,2023-06-14 21:13:03,Cloud9,1596,Cloud9,0
ESPORTSTMNT01_3373511,Team Liquid,TSM,LCS,2023-06-14 22:05:21,Team Liquid,1797,Team Liquid,0
ESPORTSTMNT01_3373576,FlyQuest,100 Thieves,LCS,2023-06-15 00:51:45,100 Thieves,1831,100 Thieves,1
ESPORTSTMNT01_3374504,Immortals,Dignitas,LCS,2023-06-14 23:03:07,Immortals,1650,Immortals,0
ESPORTSTMNT01_3374524,Evil Geniuses,NRG Kia,LCS,2023-06-15 00:03:10,Evil Geniuses,1485,Evil Geniuses,0
ESPORTSTMNT01_3375039,Dignitas,Cloud9,LCS,2023-06-15 21:07:12,Cloud9,1643,Cloud9,1
ESPORTSTMNT01_3376068,FlyQuest,TSM,LCS,2023-06-15 21:58:47,TSM,2022,TSM,1
ESPORTSTMNT01_3376571,Immortals,Team Liquid,LCS,2023-06-16 21:08:06,Team Liquid,1269,Team Liquid,2
ESPORTSTMNT01_3376629,NRG Kia,100 Thieves,LCS,2023-06-16 23:52:26,NRG Kia,2074,NRG Kia,0
ESPORTSTMNT01_3376646,Cloud9,TSM,LCS,2023-06-17 00:49:29,Cloud9,1764,TSM,1
ESPORTSTMNT01_3378493,FlyQuest,Golden Guardians,LCS,2023-06-16 21:50:24,Golden Guardians,2213,Golden Guardians,0
ESPORTSTMNT01_3378516,Evil Geniuses,Dignitas,LCS,2023-06-16 22:52:38,Dignitas,2141,Dignitas,1
ESPORTSTMNT01_3401372,Evil Geniuses,TSM,LCS,2023-07-27 21:07:41,TSM,1517,TSM,1
ESPORTSTMNT01_3401413,TSM,Evil Geniuses,LCS,2023-07-27 22:43:26,Evil Geniuses,1793,Evil Geniuses,1
ESPORTSTMNT01_3401640,Team Liquid,NRG Kia,LCS,2023-07-29 00:12:40,NRG Kia,1792,NRG Kia,1
ESPORTSTMNT01_3402369,TSM,Evil Geniuses,LCS,2023-07-27 21:53:42,Evil Geniuses,1784,Evil Geniuses,1
ESPORTSTMNT01_3402561,Team Liquid,NRG Kia,LCS,2023-07-28 21:07:59,NRG Kia,2704,NRG Kia,1
ESPORTSTMNT01_3402602,Team Liquid,NRG Kia,LCS,2023-07-28 23:14:15,Team Liquid,2132,Team Liquid,0
ESPORTSTMNT01_3403374,TSM,Evil Geniuses,LCS,2023-07-27 23:39:45,TSM,1631,Evil Geniuses,0
ESPORTSTMNT01_3403380,TSM,Evil Geniuses,LCS,2023-07-28 00:28:23,Evil Geniuses,1282,Evil Geniuses,1
ESPORTSTMNT01_3403577,Team Liquid,NRG Kia,LCS,2023-07-28 22:14:31,NRG Kia,2261,Team Liquid,1
ESPORTSTMNT01_3408355,TSM,Dignitas,LCS,2023-08-03 21:57:44,TSM,2363,TSM,0
ESPORTSTMNT01_3408364,Dignitas,TSM,LCS,2023-08-03 23:12:30,Dignitas,1389,Dignitas,0
ESPORTSTMNT01_3408372,Dignitas,TSM,LCS,2023-08-04 00:09:33,TSM,2732,TSM,1
ESPORTSTMNT01_3408908,Cloud9,Evil Geniuses,LCS,2023-08-05 21:07:23,Cloud9,2405,Evil Geniuses,1
ESPORTSTMNT01_3409279,TSM,Dignitas,LCS,2023-08-03 21:07:08,Dignitas,1608,Dignitas,1
ESPORTSTMNT01_3409320,Dignitas,TSM,LCS,2023-08-04 01:14:20,Dignitas,2136,TSM,0
ESPORTSTMNT01_3409559,Team Liquid,100 Thieves,LCS,2023-08-04 21:08:23,Team Liquid,2503,100 Thieves,0
ESPORTSTMNT01_3409583,Team Liquid,100 Thieves,LCS,2023-08-04 22:12:50,100 Thieves,1648,100 Thieves,1
ESPORTSTMNT01_3409589,100 Thieves,Team Liquid,LCS,2023-08-04 23:05:55,Team Liquid,1938,Team Liquid,1
ESPORTSTMNT01_3409592,100 Thieves,Team Liquid,LCS,2023-08-04 23:59:53,Team Liquid,1925,Team Liquid,1
ESPORTSTMNT01_3409908,Evil Geniuses,Cloud9,LCS,2023-08-05 22:08:31,Cloud9,1808,Cloud9,1
ESPORTSTMNT01_3410017,Cloud9,Evil Geniuses,LCS,2023-08-05 23:03:26,Cloud9,1681,Evil Geniuses,1
ESPORTSTMNT01_3410273,NRG Kia,Golden Guardians,LCS,2023-08-06 22:02:09,NRG Kia,2254,NRG Kia,0
ESPORTSTMNT01_3410276,Golden Guardians,NRG Kia,LCS,2023-08-06 23:58:34,NRG Kia,1746,NRG Kia,1
ESPORTSTMNT01_3411210,Golden Guardians,NRG Kia,LCS,2023-08-06 21:06:21,NRG Kia,1979,Golden Guardians,0
ESPORTSTMNT01_3412203,Golden Guardians,NRG Kia,LCS,2023-08-06 23:00:27,Golden Guardians,1960,Golden Guardians,1
ESPORTSTMNT01_3412967,Team Liquid,Evil Geniuses,LCS,2023-08-10 21:59:34,Team Liquid,1269,Team Liquid,2
ESPORTSTMNT01_3412971,Team Liquid,Evil Geniuses,LCS,2023-08-10 23:37:02,Team Liquid,1456,Team Liquid,0
ESPORTSTMNT01_3413045,Team Liquid,Evil Geniuses,LCS,2023-08-10 22:45:12,Evil Geniuses,1837,Team Liquid,1
ESPORTSTMNT01_3413227,Dignitas,Golden Guardians,LCS,2023-08-11 22:00:15,Golden Guardians,1398,Golden Guardians,1
ESPORTSTMNT01_3413229,Dignitas,Golden Guardians,LCS,2023-08-11 22:46:09,Golden Guardians,1551,Dignitas,1
ESPORTSTMNT01_3413353,NRG Kia,Cloud9,LCS,2023-08-12 23:01:40,Cloud9,2519,Cloud9,0
ESPORTSTMNT01_3414014,Team Liquid,Evil Geniuses,LCS,2023-08-10 21:10:37,Team Liquid,1633,Team Liquid,0
ESPORTSTMNT01_3414314,Cloud9,NRG Kia,LCS,2023-08-12 21:06:34,Cloud9,2000,NRG Kia,0
ESPORTSTMNT01_3414318,NRG Kia,Cloud9,LCS,2023-08-12 22:03:24,Cloud9,2252,Cloud9,1
ESPORTSTMNT01_3414426,Golden Guardians,Team Liquid,LCS,2023-08-13 21:11:33,Team Liquid,1809,Team Liquid,0
ESPORTSTMNT01_3414439,Golden Guardians,Team Liquid,LCS,2023-08-13 22:48:05,Golden Guardians,1946,Golden Guardians,0
ESPORTSTMNT01_3414442,Golden Guardians,Team Liquid,LCS,2023-08-14 01:25:01,Team Liquid,2204,Golden Guardians,1
ESPORTSTMNT01_3415121,Golden Guardians,Dignitas,LCS,2023-08-11 21:06:55,Golden Guardians,1909,Golden Guardians,0
ESPORTSTMNT01_3415406,Golden Guardians,Team Liquid,LCS,2023-08-13 22:04:23,Team Liquid,1413,Golden Guardians,1
ESPORTSTMNT01_3415408,Team Liquid,Golden Guardians,LCS,2023-08-13 23:41:16,Golden Guardians,2261,Golden Guardians,1
ESPORTSTMNT01_3416179,NRG Kia,Team Liquid,LCS,2023-08-19 20:18:53,NRG Kia,1842,NRG Kia,1
ESPORTSTMNT01_3416186,Team Liquid,NRG Kia,LCS,2023-08-19 23:02:15,Team Liquid,1137,Team Liquid,2
ESPORTSTMNT01_3416273,NRG Kia,Cloud9,LCS,2023-08-20 21:14:20,NRG Kia,1958,NRG Kia,0
ESPORTSTMNT01_3416274,Cloud9,NRG Kia,LCS,2023-08-20 22:09:52,NRG Kia,2516,NRG Kia,1
ESPORTSTMNT01_3417100,NRG Kia,Team Liquid,LCS,2023-08-19 21:12:42,Team Liquid,2086,Team Liquid,1
ESPORTSTMNT01_3417103,NRG Kia,Team Liquid,LCS,2023-08-19 22:11:41,NRG Kia,1400,NRG Kia,0
ESPORTSTMNT01_3417104,NRG Kia,Team Liquid,LCS,2023-08-19 23:42:58,NRG Kia,2110,Team Liquid,0
ESPORTSTMNT01_3417173,Cloud9,NRG Kia,LCS,2023-08-20 20:19:23,Cloud9,1925,Cloud9,0
ESPORTSTMNT01_3417177,Cloud9,NRG Kia,LCS,2023-08-20 23:14:37,NRG Kia,2343,Cloud9,1
ESPORTSTMNT02_3139796,Team Liquid,FlyQuest,LCS,2023-01-27 00:33:09,FlyQuest,1896,FlyQuest,1
ESPORTSTMNT02_3139906,Counter Logic Gaming,Evil Geniuses,LCS,2023-01-27 22:10:06,Counter Logic Gaming,2650,Evil Geniuses,1
ESPORTSTMNT02_3139934,Golden Guardians,Cloud9,LCS,2023-01-27 23:19:27,Cloud9,1532,Cloud9,1
ESPORTSTMNT02_3139949,Team Liquid,TSM,LCS,2023-01-28 00:11:37,TSM,2406,Team Liquid,1
ESPORTSTMNT02_3139954,100 Thieves,Immortals,LCS,2023-01-28 01:27:36,100 Thieves,1700,100 Thieves,0
ESPORTSTMNT02_3140740,Cloud9,100 Thieves,LCS,2023-01-26 22:16:48,Cloud9,1954,Cloud9,1
ESPORTSTMNT02_3140782,Immortals,TSM,LCS,2023-01-27 02:32:56,TSM,1894,Immortals,1
ESPORTSTMNT02_3141793,Evil Geniuses,Golden Guardians,LCS,2023-01-26 23:18:55,Evil Geniuses,2582,Golden Guardians,1
ESPORTSTMNT02_3141821,Counter Logic Gaming,Dignitas,LCS,2023-01-27 01:35:11,Counter Logic Gaming,1832,Counter Logic Gaming,0
ESPORTSTMNT02_3141970,FlyQuest,Dignitas,LCS,2023-01-28 02:21:45,FlyQuest,1734,FlyQuest,0
ESPORTSTMNT02_3148829,FlyQuest,Immortals,LCS,2023-02-15 23:16:43,FlyQuest,1693,FlyQuest,0
ESPORTSTMNT02_3148844,Team Liquid,Counter Logic Gaming,LCS,2023-02-16 00:13:19,Counter Logic Gaming,1913,Counter Logic Gaming,1
ESPORTSTMNT02_3150774,Evil Geniuses,100 Thieves,LCS,2023-02-15 22:07:50,Evil Geniuses,2706,Evil Geniuses,0
ESPORTSTMNT02_3150832,Dignitas,Cloud9,LCS,2023-02-16 01:09:25,Cloud9,1794,Dignitas,1
ESPORTSTMNT02_3150844,TSM,Golden Guardians,LCS,2023-02-16 01:59:22,Golden Guardians,1991,Golden Guardians,1
ESPORTSTMNT02_3151589,Cloud9,Team Liquid,LCS,2023-02-17 23:59:32,Cloud9,2493,Team Liquid,0
ESPORTSTMNT02_3151621,Golden Guardians,100 Thieves,LCS,2023-02-18 02:00:56,Golden Guardians,2067,Golden Guardians,0
ESPORTSTMNT02_3152181,Immortals,Cloud9,LCS,2023-02-16 23:15:42,Cloud9,1729,Immortals,1
ESPORTSTMNT02_3152188,100 Thieves,Counter Logic Gaming,LCS,2023-02-17 00:10:56,Counter Logic Gaming,2094,100 Thieves,1
ESPORTSTMNT02_3152211,TSM,FlyQuest,LCS,2023-02-17 01:13:49,TSM,2297,TSM,0
ESPORTSTMNT02_3152228,Golden Guardians,Dignitas,LCS,2023-02-17 02:15:46,Golden Guardians,1714,Golden Guardians,0
ESPORTSTMNT02_3152523,Immortals,Evil Geniuses,LCS,2023-02-17 23:04:00,Evil Geniuses,1976,Immortals,1
ESPORTSTMNT02_3152568,Dignitas,TSM,LCS,2023-02-18 01:03:30,TSM,1916,TSM,1
ESPORTSTMNT02_3153139,Evil Geniuses,Team Liquid,LCS,2023-02-16 22:07:17,Evil Geniuses,2686,Team Liquid,1
ESPORTSTMNT02_3153529,Counter Logic Gaming,FlyQuest,LCS,2023-02-17 22:07:55,FlyQuest,1780,Counter Logic Gaming,1
ESPORTSTMNT02_3160853,Evil Geniuses,Dignitas,LCS,2023-02-24 01:53:29,Dignitas,2207,Evil Geniuses,1
ESPORTSTMNT02_3161695,FlyQuest,100 Thieves,LCS,2023-02-23 22:06:52,FlyQuest,2020,FlyQuest,0
ESPORTSTMNT02_3162662,Team Liquid,Immortals,LCS,2023-02-23 23:02:57,Team Liquid,1686,Team Liquid,0
ESPORTSTMNT02_3162683,Cloud9,Golden Guardians,LCS,2023-02-23 23:52:26,Golden Guardians,2155,Golden Guardians,1
ESPORTSTMNT02_3162712,Counter Logic Gaming,TSM,LCS,2023-02-24 00:51:53,Counter Logic Gaming,2278,TSM,0
ESPORTSTMNT02_3163371,100 Thieves,Team Liquid,LCS,2023-02-25 01:00:01,100 Thieves,2494,Team Liquid,1
ESPORTSTMNT02_3163394,Dignitas,FlyQuest,LCS,2023-02-25 02:05:51,FlyQuest,2137,FlyQuest,1
ESPORTSTMNT02_3164252,TSM,Cloud9,LCS,2023-02-24 22:07:24,Cloud9,1596,Cloud9,1
ESPORTSTMNT02_3164302,Immortals,Counter Logic Gaming,LCS,2023-02-24 22:57:27,Counter Logic Gaming,1998,Counter Logic Gaming,1
ESPORTSTMNT02_3165238,Golden Guardians,Evil Geniuses,LCS,2023-02-25 00:02:31,Golden Guardians,1962,Golden Guardians,1
ESPORTSTMNT02_3207756,NRG Kia,TSM,LCS,2023-06-22 21:05:29,TSM,1595,NRG Kia,1
ESPORTSTMNT02_3207804,100 Thieves,Cloud9,LCS,2023-06-22 22:42:44,Cloud9,1606,Cloud9,1
ESPORTSTMNT02_3207834,Evil Geniuses,FlyQuest,LCS,2023-06-23 00:38:45,Evil Geniuses,2189,Evil Geniuses,0
ESPORTSTMNT02_3208561,Dignitas,Golden Guardians,LCS,2023-06-21 21:07:31,Golden Guardians,1988,Dignitas,1
ESPORTSTMNT02_3208604,Immortals,TSM,LCS,2023-06-21 23:56:26,TSM,1827,Immortals,1
ESPORTSTMNT02_3208818,Dignitas,Team Liquid,LCS,2023-06-22 23:33:06,Dignitas,2428,Team Liquid,1
ESPORTSTMNT02_3208994,Golden Guardians,TSM,LCS,2023-06-23 21:08:04,Golden Guardians,1947,TSM,0
ESPORTSTMNT02_3209624,Team Liquid,NRG Kia,LCS,2023-06-21 22:08:10,Team Liquid,1861,Team Liquid,0
ESPORTSTMNT02_3209643,Cloud9,FlyQuest,LCS,2023-06-21 23:03:18,Cloud9,1704,Cloud9,0
ESPORTSTMNT02_3209665,100 Thieves,Evil Geniuses,LCS,2023-06-22 00:52:00,Evil Geniuses,1663,Evil Geniuses,1
ESPORTSTMNT02_3209828,Immortals,Golden Guardians,LCS,2023-06-22 21:55:29,Golden Guardians,1573,Golden Guardians,1
ESPORTSTMNT02_3210080,Cloud9,NRG Kia,LCS,2023-06-24 00:55:55,NRG Kia,1799,Cloud9,1
ESPORTSTMNT02_3211039,Team Liquid,Evil Geniuses,LCS,2023-06-23 23:03:58,Evil Geniuses,2285,Evil Geniuses,1
ESPORTSTMNT02_3211054,FlyQuest,Dignitas,LCS,2023-06-24 00:06:56,Dignitas,1538,Dignitas,1
ESPORTSTMNT02_3212009,Immortals,100 Thieves,LCS,2023-06-23 22:02:35,100 Thieves,2157,Immortals,1
ESPORTSTMNT02_3213593,NRG Kia,FlyQuest,LCS,2023-06-29 21:06:56,FlyQuest,2204,NRG Kia,1
ESPORTSTMNT02_3213623,Team Liquid,Cloud9,LCS,2023-06-29 22:07:19,Team Liquid,1698,Team Liquid,0
ESPORTSTMNT02_3213927,Team Liquid,Golden Guardians,LCS,2023-06-30 21:54:49,Golden Guardians,1986,Golden Guardians,1
ESPORTSTMNT02_3214268,FlyQuest,Team Liquid,LCS,2023-06-28 22:00:07,FlyQuest,2650,FlyQuest,0
ESPORTSTMNT02_3214284,NRG Kia,Golden Guardians,LCS,2023-06-28 23:08:46,NRG Kia,3016,NRG Kia,0
ESPORTSTMNT02_3214306,100 Thieves,Dignitas,LCS,2023-06-29 00:26:58,100 Thieves,1987,100 Thieves,0
ESPORTSTMNT02_3214601,Evil Geniuses,Immortals,LCS,2023-06-29 23:55:25,Evil Geniuses,1610,Evil Geniuses,0
ESPORTSTMNT02_3214865,Cloud9,Evil Geniuses,LCS,2023-06-30 21:08:05,Cloud9,1330,Cloud9,0
ESPORTSTMNT02_3214927,100 Thieves,TSM,LCS,2023-06-30 23:47:42,100 Thieves,1987,100 Thieves,0
ESPORTSTMNT02_3214937,Immortals,FlyQuest,LCS,2023-07-01 00:43:54,FlyQuest,1411,FlyQuest,1
ESPORTSTMNT02_3215249,Evil Geniuses,TSM,LCS,2023-06-28 21:06:50,Evil Geniuses,1774,Evil Geniuses,0
ESPORTSTMNT02_3215315,Cloud9,Immortals,LCS,2023-06-29 01:22:34,Cloud9,1571,Cloud9,0
ESPORTSTMNT02_3216120,Dignitas,TSM,LCS,2023-06-29 22:59:18,Dignitas,1906,Dignitas,0
ESPORTSTMNT02_3216144,100 Thieves,Golden Guardians,LCS,2023-06-30 00:46:27,Golden Guardians,2388,Golden Guardians,0
ESPORTSTMNT02_3216444,Dignitas,NRG Kia,LCS,2023-06-30 22:50:31,Dignitas,2068,Dignitas,0
ESPORTSTMNT03_3114509,Counter Logic Gaming,100 Thieves,LCS,2023-03-03 22:07:46,Counter Logic Gaming,1828,Counter Logic Gaming,0
ESPORTSTMNT03_3114599,Team Liquid,TSM,LCS,2023-03-04 01:01:51,TSM,2005,TSM,1
ESPORTSTMNT03_3115161,100 Thieves,Cloud9,LCS,2023-03-03 00:19:28,Cloud9,1390,Cloud9,1
ESPORTSTMNT03_3115173,Golden Guardians,Team Liquid,LCS,2023-03-03 01:16:35,Team Liquid,1830,Team Liquid,1
ESPORTSTMNT03_3115567,Cloud9,Dignitas,LCS,2023-03-03 23:02:44,Cloud9,1813,Cloud9,0
ESPORTSTMNT03_3115587,Evil Geniuses,FlyQuest,LCS,2023-03-03 23:58:21,Evil Geniuses,2386,FlyQuest,0
ESPORTSTMNT03_3116064,FlyQuest,Counter Logic Gaming,LCS,2023-03-02 22:08:20,FlyQuest,2248,FlyQuest,1
ESPORTSTMNT03_3116100,TSM,Evil Geniuses,LCS,2023-03-02 23:09:01,Evil Geniuses,2602,TSM,1
ESPORTSTMNT03_3116154,Dignitas,Immortals,LCS,2023-03-03 02:11:32,Immortals,2811,Immortals,1
ESPORTSTMNT03_3116597,Immortals,Golden Guardians,LCS,2023-03-04 02:03:22,Golden Guardians,2040,Golden Guardians,1
ESPORTSTMNT03_3123916,FlyQuest,Immortals,LCS,2023-03-10 23:04:09,FlyQuest,1986,Immortals,0
ESPORTSTMNT03_3124379,FlyQuest,Team Liquid,LCS,2023-03-09 22:22:41,Team Liquid,1590,Team Liquid,1
ESPORTSTMNT03_3124934,Evil Geniuses,Counter Logic Gaming,LCS,2023-03-11 00:06:30,Evil Geniuses,2293,Evil Geniuses,0
ESPORTSTMNT03_3124972,Dignitas,100 Thieves,LCS,2023-03-11 01:15:34,100 Thieves,1701,100 Thieves,1
ESPORTSTMNT03_3124976,Golden Guardians,TSM,LCS,2023-03-11 02:07:28,Golden Guardians,1837,Golden Guardians,0
ESPORTSTMNT03_3125428,TSM,Immortals,LCS,2023-03-09 23:22:19,TSM,2661,TSM,1
